,symbol,momentum_ratio,time_frame,atr_length,wait_time,tp_deviation,sl_deviation,order_deviation,risk_reward,fifty,ma,counts,balance,strategy,profit,loss,win_rate,draw_down,score
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,1,0,30,1,1988.9040000000264,v_ptr,1888.9,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,1,0,30,8,-5016.657999999943,bbm,5450.34,-10566.99,0.38,8672.24,1.31
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,1,0,80,2,7.935999999978776,mbm,1961.22,-2053.28,0.5,2053.28,1.89
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,1,0,80,3,5919.273999999956,color,5819.27,0.0,1.0,0.0,2.65
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,1,0,80,1,1988.9040000000264,v_ptr,1888.9,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,1,0,80,6,-8845.901999999925,bbm,1777.79,-10723.69,0.17,8945.9,0.98
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,1,0,120,2,7.935999999978776,mbm,1961.22,-2053.28,0.5,2053.28,1.89
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,1,0,120,2,3982.767999999965,color,3882.77,0.0,1.0,0.0,2.6
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,1,0,120,1,1988.9040000000264,v_ptr,1888.9,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,1,0,120,6,-8845.901999999925,bbm,1777.79,-10723.69,0.17,8945.9,0.98
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,3,0,30,2,2007.7359999999749,mbm,3960.86,-2053.13,0.5,2053.13,1.94
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,3,0,30,1,3988.780000000053,v_ptr,3888.78,0.0,1.0,0.0,2.6
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,3,0,30,1,3988.780000000053,color,3888.78,0.0,0.67,0.0,2.27
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,3,0,30,8,-13016.798000000032,bbm,0.0,-13116.8,0.0,13116.8,0.5
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,3,0,80,2,2007.7359999999749,mbm,3960.86,-2053.13,0.5,2053.13,1.94
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,3,0,80,3,4586.007999999989,color,5221.62,-735.62,0.67,735.62,2.24
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,3,0,80,1,3988.780000000053,v_ptr,3888.78,0.0,1.0,0.0,2.6
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,3,0,80,6,-11512.615999999962,bbm,0.0,-11612.62,0.0,11612.62,0.61
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,3,0,120,2,2007.7359999999749,mbm,3960.86,-2053.13,0.5,2053.13,1.94
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,3,0,120,1,3988.780000000053,v_ptr,3888.78,0.0,1.0,0.0,2.6
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,3,0,120,2,649.5040000000058,color,1285.12,-735.62,0.5,735.62,1.97
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,3,0,120,6,-11512.615999999962,bbm,0.0,-11612.62,0.0,11612.62,0.61
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,6,0,30,2,674.5039999999776,mbm,2627.63,-2053.13,0.5,2053.13,1.91
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,6,0,30,3,5251.645999999989,color,6935.19,-1783.54,0.33,1783.54,1.87
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,6,0,30,1,6989.440000000092,v_ptr,6889.44,0.0,1.0,0.0,2.67
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,6,0,30,8,-15016.532000000052,bbm,0.0,-15116.53,0.0,15116.53,0.34
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,6,0,80,2,674.5039999999776,mbm,2627.63,-2053.13,0.5,2053.13,1.91
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,6,0,80,1,6989.440000000092,v_ptr,6889.44,0.0,1.0,0.0,2.67
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,6,0,80,3,5251.645999999989,color,6935.19,-1783.54,0.33,1783.54,1.87
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,6,0,80,6,-12179.275999999967,bbm,0.0,-12279.28,0.0,12279.28,0.56
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,6,0,120,2,674.5039999999776,mbm,2627.63,-2053.13,0.5,2053.13,1.91
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,6,0,120,1,6989.440000000092,v_ptr,6889.44,0.0,1.0,0.0,2.67
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,6,0,120,2,-1683.54399999998,color,0.0,-1783.54,0.0,1783.54,1.36
0,CARDANO,0.7,30,80,90,0.0,0.0,0.0,6,0,120,6,-12179.275999999967,bbm,0.0,-12279.28,0.0,12279.28,0.56
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,1,0,30,2,7.935999999978776,mbm,1961.22,-2053.28,0.5,2053.28,1.89
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,1,0,30,1,2030.991999999971,color,1930.99,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,1,0,30,1,1988.9040000000264,v_ptr,1888.9,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,1,0,30,8,-5016.657999999943,bbm,5450.34,-10566.99,0.38,8672.24,1.31
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,1,0,80,2,7.935999999978776,mbm,1961.22,-2053.28,0.5,2053.28,1.89
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,1,0,80,1,2030.991999999971,color,1930.99,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,1,0,80,1,1988.9040000000264,v_ptr,1888.9,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,1,0,80,7,-6948.46799999992,bbm,3675.23,-10723.69,0.29,7048.47,1.25
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,1,0,120,2,7.935999999978776,mbm,1961.22,-2053.28,0.5,2053.28,1.89
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,1,0,120,1,2030.991999999971,color,1930.99,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,1,0,120,1,1988.9040000000264,v_ptr,1888.9,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,1,0,120,7,-6948.46799999992,bbm,3675.23,-10723.69,0.29,7048.47,1.25
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,3,0,30,2,2007.7359999999749,mbm,3960.86,-2053.13,0.5,2053.13,1.94
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,3,0,30,1,-635.6159999999902,color,0.0,-735.62,0.0,735.62,1.44
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,3,0,30,1,3988.780000000053,v_ptr,3888.78,0.0,1.0,0.0,2.6
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,3,0,30,8,-13016.798000000032,bbm,0.0,-13116.8,0.0,13116.8,0.5
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,3,0,80,2,2007.7359999999749,mbm,3960.86,-2053.13,0.5,2053.13,1.94
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,3,0,80,1,-635.6159999999902,color,0.0,-735.62,0.0,735.62,1.44
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,3,0,80,1,3988.780000000053,v_ptr,3888.78,0.0,1.0,0.0,2.6
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,3,0,80,7,-10281.847999999956,bbm,1230.77,-11612.62,0.14,10381.85,0.84
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,3,0,120,2,2007.7359999999749,mbm,3960.86,-2053.13,0.5,2053.13,1.94
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,3,0,120,1,-635.6159999999902,color,0.0,-735.62,0.0,735.62,1.44
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,3,0,120,1,3988.780000000053,v_ptr,3888.78,0.0,1.0,0.0,2.6
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,3,0,120,7,-10281.847999999956,bbm,1230.77,-11612.62,0.14,10381.85,0.84
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,6,0,30,2,674.5039999999776,mbm,2627.63,-2053.13,0.5,2053.13,1.91
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,6,0,30,1,6989.440000000092,v_ptr,6889.44,0.0,1.0,0.0,2.67
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,6,0,30,1,-1302.023999999981,color,0.0,-1402.02,0.0,1402.02,1.39
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,6,0,30,8,-15016.532000000052,bbm,0.0,-15116.53,0.0,15116.53,0.34
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,6,0,80,2,674.5039999999776,mbm,2627.63,-2053.13,0.5,2053.13,1.91
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,6,0,80,1,-1302.023999999981,color,0.0,-1402.02,0.0,1402.02,1.39
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,6,0,80,1,6989.440000000092,v_ptr,6889.44,0.0,1.0,0.0,2.67
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,6,0,80,7,-12615.12199999997,bbm,0.0,-12715.12,0.0,12715.12,0.53
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,6,0,120,2,674.5039999999776,mbm,2627.63,-2053.13,0.5,2053.13,1.91
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,6,0,120,1,6989.440000000092,v_ptr,6889.44,0.0,1.0,0.0,2.67
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,6,0,120,1,-1302.023999999981,color,0.0,-1402.02,0.0,1402.02,1.39
0,CARDANO,0.7,30,120,30,0.0,0.0,0.0,6,0,120,7,-12615.12199999997,bbm,0.0,-12715.12,0.0,12715.12,0.53
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,1,0,30,2,7.935999999978776,mbm,1961.22,-2053.28,0.5,2053.28,1.89
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,1,0,30,1,1988.9040000000264,v_ptr,1888.9,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,1,0,30,1,2030.991999999971,color,1930.99,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,1,0,30,8,-5016.657999999943,bbm,5450.34,-10566.99,0.38,8672.24,1.31
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,1,0,80,2,7.935999999978776,mbm,1961.22,-2053.28,0.5,2053.28,1.89
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,1,0,80,1,1988.9040000000264,v_ptr,1888.9,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,1,0,80,1,2030.991999999971,color,1930.99,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,1,0,80,7,-6948.46799999992,bbm,3675.23,-10723.69,0.29,7048.47,1.25
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,1,0,120,2,7.935999999978776,mbm,1961.22,-2053.28,0.5,2053.28,1.89
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,1,0,120,1,1988.9040000000264,v_ptr,1888.9,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,1,0,120,1,2030.991999999971,color,1930.99,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,1,0,120,7,-6948.46799999992,bbm,3675.23,-10723.69,0.29,7048.47,1.25
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,3,0,30,2,2007.7359999999749,mbm,3960.86,-2053.13,0.5,2053.13,1.94
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,3,0,30,1,-635.6159999999902,color,0.0,-735.62,0.0,735.62,1.44
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,3,0,30,1,3988.780000000053,v_ptr,3888.78,0.0,1.0,0.0,2.6
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,3,0,30,8,-13016.798000000032,bbm,0.0,-13116.8,0.0,13116.8,0.5
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,3,0,80,2,2007.7359999999749,mbm,3960.86,-2053.13,0.5,2053.13,1.94
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,3,0,80,1,3988.780000000053,v_ptr,3888.78,0.0,1.0,0.0,2.6
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,3,0,80,1,3988.780000000053,color,0.0,-735.62,0.0,0.0,1.6
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,3,0,80,7,-10281.847999999956,bbm,1230.77,-11612.62,0.14,10381.85,0.84
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,3,0,120,2,2007.7359999999749,mbm,3960.86,-2053.13,0.5,2053.13,1.94
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,3,0,120,1,-635.6159999999902,color,0.0,-735.62,0.0,735.62,1.44
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,3,0,120,1,3988.780000000053,v_ptr,3888.78,0.0,1.0,0.0,2.6
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,3,0,120,7,-10281.847999999956,bbm,1230.77,-11612.62,0.14,10381.85,0.84
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,6,0,30,2,674.5039999999776,mbm,2627.63,-2053.13,0.5,2053.13,1.91
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,6,0,30,1,6989.440000000092,v_ptr,6889.44,0.0,1.0,0.0,2.67
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,6,0,30,1,6989.440000000092,color,0.0,0.0,0.0,0.0,1.67
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,6,0,30,8,-15016.532000000052,bbm,0.0,-15116.53,0.0,15116.53,0.34
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,6,0,80,2,674.5039999999776,mbm,2627.63,-2053.13,0.5,2053.13,1.91
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,6,0,80,1,6989.440000000092,v_ptr,6889.44,0.0,1.0,0.0,2.67
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,6,0,80,1,-1302.023999999981,color,0.0,-1402.02,0.0,1402.02,1.39
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,6,0,80,7,-12615.12199999997,bbm,0.0,-12715.12,0.0,12715.12,0.53
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,6,0,120,1,-1302.023999999981,mbm,0.0,-1402.02,0.5,1402.02,1.89
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,6,0,120,1,6989.440000000092,v_ptr,6889.44,0.0,1.0,0.0,2.67
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,6,0,120,1,-1302.023999999981,color,0.0,-1402.02,0.0,1402.02,1.39
0,CARDANO,0.7,30,120,50,0.0,0.0,0.0,6,0,120,7,-12615.12199999997,bbm,0.0,-12715.12,0.0,12715.12,0.53
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,1,0,30,2,7.935999999978776,mbm,1961.22,-2053.28,0.5,2053.28,1.89
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,1,0,30,1,1988.9040000000264,color,1888.9,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,1,0,30,1,1988.9040000000264,v_ptr,1888.9,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,1,0,30,8,-5016.657999999943,bbm,5450.34,-10566.99,0.38,8672.24,1.31
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,1,0,80,2,7.935999999978776,mbm,1961.22,-2053.28,0.5,2053.28,1.89
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,1,0,80,1,1988.9040000000264,v_ptr,1888.9,0.0,1.0,0.0,2.55
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,1,0,80,2,3982.767999999965,color,3882.77,0.0,1.0,0.0,2.6
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,1,0,80,7,-6948.46799999992,bbm,3675.23,-10723.69,0.29,7048.47,1.25
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,1,0,120,2,7.935999999978776,mbm,1961.22,-2053.28,0.5,2053.28,1.89
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,1,0,120,2,3982.767999999965,v_ptr,3882.77,0.0,1.0,0.0,2.6
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,1,0,120,2,3982.767999999965,color,3882.77,0.0,1.0,0.0,2.6
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,1,0,120,7,-6948.46799999992,bbm,3675.23,-10723.69,0.29,7048.47,1.25
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,3,0,30,2,2007.7359999999749,mbm,3960.86,-2053.13,0.5,2053.13,1.94
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,3,0,30,1,3988.780000000053,color,1285.12,-735.62,0.5,0.0,2.1
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,3,0,30,1,3988.780000000053,v_ptr,3888.78,0.0,1.0,0.0,2.6
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,3,0,30,8,-13016.798000000032,bbm,0.0,-13116.8,0.0,13116.8,0.5
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,3,0,80,2,2007.7359999999749,mbm,3960.86,-2053.13,0.5,2053.13,1.94
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,3,0,80,2,649.5040000000058,v_ptr,1285.12,-735.62,1.0,735.62,2.47
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,3,0,80,2,649.5040000000058,color,1285.12,-735.62,0.5,735.62,1.97
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,3,0,80,7,-10281.847999999956,bbm,1230.77,-11612.62,0.14,10381.85,0.84
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,3,0,120,2,2007.7359999999749,mbm,3960.86,-2053.13,0.5,2053.13,1.94
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,3,0,120,1,3988.780000000053,v_ptr,3888.78,0.0,1.0,0.0,2.6
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,3,0,120,2,649.5040000000058,color,1285.12,-735.62,0.5,735.62,1.97
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,3,0,120,7,-10281.847999999956,bbm,1230.77,-11612.62,0.14,10381.85,0.84
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,6,0,30,2,674.5039999999776,mbm,2627.63,-2053.13,0.5,2053.13,1.91
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,6,0,30,2,-1683.54399999998,color,0.0,-1783.54,0.0,1783.54,1.36
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,6,0,30,1,6989.440000000092,v_ptr,6889.44,0.0,1.0,0.0,2.67
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,6,0,30,8,-15016.532000000052,bbm,0.0,-15116.53,0.0,15116.53,0.34
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,6,0,80,2,674.5039999999776,mbm,2627.63,-2053.13,0.5,2053.13,1.91
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,6,0,80,2,-1683.54399999998,color,0.0,-1783.54,0.0,1783.54,1.36
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,6,0,80,1,6989.440000000092,v_ptr,6889.44,0.0,1.0,0.0,2.67
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,6,0,80,7,-12615.12199999997,bbm,0.0,-12715.12,0.0,12715.12,0.53
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,6,0,120,2,674.5039999999776,mbm,2627.63,-2053.13,0.5,2053.13,1.91
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,6,0,120,1,6989.440000000092,v_ptr,6889.44,0.0,1.0,0.0,2.67
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,6,0,120,2,-1683.54399999998,color,0.0,-1783.54,0.0,1783.54,1.36
0,CARDANO,0.7,30,120,90,0.0,0.0,0.0,6,0,120,7,-12615.12199999997,bbm,0.0,-12715.12,0.0,12715.12,0.53
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,1,0,30,1,2037.5000000000225,mbm,1937.5,0.0,1.0,0.0,2.55
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,1,0,30,3,-2009.00799999998,v_ptr,1965.81,-4074.82,0.33,2109.01,1.67
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,1,0,30,3,-2017.5199999999977,color,1968.0,-4085.52,0.33,4085.52,1.57
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,1,0,30,4,7690.819999999933,bbm,7590.82,0.0,1.0,0.0,2.69
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,1,0,80,1,2037.5000000000225,mbm,1937.5,0.0,1.0,0.0,2.55
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,1,0,80,2,54.482000000011794,v_ptr,1965.81,-2011.33,0.5,2011.33,1.89
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,1,0,80,3,-2017.5199999999977,color,1968.0,-4085.52,0.33,4085.52,1.57
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,1,0,80,3,5731.651999999927,bbm,5631.65,0.0,1.0,0.0,2.64
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,1,0,120,1,2037.5000000000225,mbm,1937.5,0.0,1.0,0.0,2.55
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,1,0,120,3,-2017.5199999999977,color,1968.0,-4085.52,0.33,4085.52,1.57
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,1,0,120,2,4037.9060000000186,v_ptr,3937.91,0.0,1.0,0.0,2.6
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,1,0,120,5,5644.88799999995,bbm,7590.82,-2045.93,0.8,2045.93,2.33
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,3,0,30,1,4037.2480000000455,mbm,3937.25,0.0,1.0,0.0,2.6
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,3,0,30,3,-4674.967999999989,v_ptr,0.0,-4774.97,0.0,4774.97,1.13
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,3,0,30,3,-2683.820000000002,color,1301.5,-4085.32,0.33,4085.32,1.55
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,3,0,30,4,-975.778000000002,bbm,1215.7,-2291.47,0.25,1584.07,1.64
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,3,0,80,1,4037.2480000000455,mbm,3937.25,0.0,1.0,0.0,2.6
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,3,0,80,3,-2683.820000000002,color,1301.5,-4085.32,0.33,4085.32,1.55
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,3,0,80,2,-2611.477999999998,v_ptr,0.0,-2711.48,0.0,2711.48,1.29
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,3,0,80,3,-268.37,bbm,1215.7,-1584.07,0.33,1584.07,1.74
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,3,0,120,1,4037.2480000000455,mbm,3937.25,0.0,1.0,0.0,2.6
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,3,0,120,3,-2683.820000000002,color,1301.5,-4085.32,0.33,4085.32,1.55
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,3,0,120,2,3371.6860000000192,v_ptr,3972.54,-700.85,0.5,700.85,2.04
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,3,0,120,5,-3021.5319999999865,bbm,1215.7,-4337.23,0.2,3121.53,1.46
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,6,0,30,1,2704.000000000031,mbm,2604.0,0.0,1.0,0.0,2.56
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,6,0,30,3,-4351.170000000011,color,0.0,-4451.17,0.0,4451.17,1.16
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,6,0,30,3,-5341.723999999991,v_ptr,0.0,-5441.72,0.0,5441.72,1.08
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,6,0,30,4,-4642.639999999968,bbm,0.0,-4742.64,0.0,4742.64,1.14
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,6,0,80,3,-4351.170000000011,color,0.0,-4451.17,0.0,4451.17,1.16
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,6,0,80,1,2704.000000000031,mbm,2604.0,0.0,1.0,0.0,2.56
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,6,0,80,2,-3278.624,v_ptr,0.0,-3378.62,0.0,3378.62,1.24
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,6,0,80,3,-3268.231999999964,bbm,0.0,-3368.23,0.0,3368.23,1.24
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,6,0,120,1,2704.000000000031,mbm,2604.0,0.0,1.0,0.0,2.56
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,6,0,120,2,-4351.170000000011,v_ptr,6969.77,-1368.0,0.5,4451.17,1.66
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,6,0,120,3,-4351.170000000011,color,0.0,-4451.17,0.0,4451.17,1.16
0,CARDANO,0.7,60,30,30,0.0,0.0,0.0,6,0,120,5,-6688.927999999952,bbm,0.0,-6788.93,0.0,6788.93,0.98
0,CARDANO,0.7,60,30,50,0.0,0.0,0.0,1,0,30,1,2037.5000000000225,mbm,1937.5,0.0,1.0,0.0,2.55
0,CARDANO,0.7,60,30,50,0.0,0.0,0.0,1,0,30,3,-2017.5199999999977,color,1968.0,-4085.52,0.33,4085.52,1.57
0,CARDANO,0.7,60,30,50,0.0,0.0,0.0,1,0,30,3,-2009.00799999998,v_ptr,1965.81,-4074.82,0.33,2109.01,1.67
0,CARDANO,0.7,60,30,50,0.0,0.0,0.0,1,0,30,4,7690.819999999933,bbm,7590.82,0.0,1.0,0.0,2.69
0,CARDANO,0.7,60,30,50,0.0,0.0,0.0,1,0,80,1,2037.5000000000225,mbm,1937.5,0.0,1.0,0.0,2.55
0,CARDANO,0.7,60,30,50,0.0,0.0,0.0,1,0,80,3,54.482000000011794,color,1968.0,-4085.52,0.33,2011.33,1.72
0,CARDANO,0.7,60,30,50,0.0,0.0,0.0,1,0,80,2,54.482000000011794,v_ptr,1965.81,-2011.33,0.5,2011.33,1.89
0,CARDANO,0.7,60,30,50,0.0,0.0,0.0,1,0,80,3,5731.651999999927,bbm,5631.65,0.0,1.0,0.0,2.64
0,CARDANO,0.7,60,30,50,0.0,0.0,0.0,1,0,120,1,2037.5000000000225,mbm,1937.5,0.0,1.0,0.0,2.55
0,CARDANO,0.7,60,30,50,0.0,0.0,0.0,1,0,120,2,4037.9060000000186,v_ptr,3937.91,0.0,1.0,0.0,2.6
0,CARDANO,0.7,60,30,50,0.0,0.0,0.0,1,0,120,2,4037.9060000000186,color,3937.91,0.0,0.33,0.0,1.93
0,CARDANO,0.7,60,30,50,0.0,0.0,0.0,1,0,120,5,5644.88799999995,bbm,7590.82,-2045.93,0.8,2045.93,2.33
